公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,核减
2月8日,地区级,海南,临高县,,,,
2月8日,地区级,海南,陵水县,,,,
2月8日,地区级,海南,琼海,,,,
2月8日,地区级,海南,琼中县,,,,
2月8日,地区级,海南,三亚,3,,,
2月8日,地区级,海南,万宁,,,,
2月8日,地区级,海南,文昌,,,,
2月8日,省级,海南,,7,,,
2月8日,地区级,河北,保定,3,,,
2月8日,地区级,河北,沧州,,2,,
2月8日,地区级,河北,承德,,,,
2月8日,地区级,河北,地区待确认,,,,
2月8日,地区级,河北,邯郸,1,,,
2月8日,地区级,河北,衡水,1,,,
2月8日,地区级,河北,廊坊,2,,,
2月8日,地区级,河北,秦皇岛,,,,
2月8日,地区级,河北,石家庄,,,,
2月8日,地区级,河北,石家庄,,,,
2月8日,地区级,河北,唐山,4,,,
2月8日,地区级,河北,邢台,,3,1,
2月8日,地区级,河北,张家口,,,,
2月8日,省级,河北,,11,5,1,
2月8日,地区级,河南,安阳,1,,,
2月8日,地区级,河南,地区待确认,,34,2,
2月8日,地区级,河南,鹤壁,4,,,
2月8日,地区级,河南,济源示范区,,,,
2月8日,地区级,河南,焦作,4,,,
2月8日,地区级,河南,开封,3,,,
2月8日,地区级,河南,洛阳,,,,
2月8日,地区级,河南,漯河,1,,,
2月8日,地区级,河南,南阳,5,,,
2月8日,地区级,河南,平顶山,2,,,
2月8日,地区级,河南,濮阳,2,,,
2月8日,地区级,河南,三门峡,,,,
2月8日,地区级,河南,商丘,7,,,
2月8日,地区级,河南,新乡,1,,,
2月8日,地区级,河南,信阳,13,,,
2月8日,地区级,河南,许昌,1,,,
2月8日,地区级,河南,郑州,6,,,
2月8日,地区级,河南,周口,,,,
2月8日,地区级,河南,驻马店,3,,,
2月8日,省级,河南,,53,34,2,
2月8日,地区级,黑龙江,大庆,,,,
2月8日,地区级,黑龙江,大兴安岭,,,,
2月8日,地区级,黑龙江,哈尔滨,,,,
2月8日,地区级,黑龙江,鹤岗,,,,
